,person_id,player_name,season,round_number,round_pick,overall_pick,draft_type,team_id,team_city,team_name,team_abbreviation,organization,organization_type,player_profile_flag
2280,78313,Justus Thigpen,1969,11,6,147,Draft,1610612745,San Diego,Rockets,SDR,Weber State,College/University,1
2281,80927,Rich Holmberg,1969,11,7,148,Draft,1610612744,San Francisco,Warriors,SFW,St. Mary's (CA),College/University,0
2282,80954,Jim Supple,1969,11,8,149,Draft,1610612758,Cincinnati,Royals,CIN,Georgetown,College/University,0
2283,80905,Larry Frinston,1969,11,9,150,Draft,1610612738,Boston,Celtics,BOS,Kenyon,College/University,0
2284,80965,Loran Bracci,1969,11,10,151,Draft,1610612737,Atlanta,Hawks,ATL,Cal State-Northridge,College/University,0
2285,80914,Marvin Lewis,1969,11,11,152,Draft,1610612752,New York,Knicks,NYK,Southampton,College/University,0
2286,80943,Ron Peret,1969,11,12,153,Draft,1610612747,Los Angeles,Lakers,LAL,Texas A&M,College/University,0
2287,80962,Bruce Sloan,1969,11,13,154,Draft,1610612755,Philadelphia,76ers,PHL,Kansas,College/University,0
2288,80992,Gerald McKee,1969,11,14,155,Draft,1610612764,Baltimore,Bullets,BLT,Ohio,College/University,0
2289,81064,Bob Miller,1969,12,1,156,Draft,1610612756,Phoenix,Suns,PHX,Toledo,College/University,0
2290,81044,Jack Lutz,1969,12,2,157,Draft,1610612749,Milwaukee,Bucks,MIL,Carthage,College/University,0
2291,81036,John Smith,1969,12,3,158,Draft,1610612760,Seattle,SuperSonics,SEA,Puget Sound,College/University,0
2292,81001,Harry Hall,1969,12,4,159,Draft,1610612741,Chicago,Bulls,CHI,Wyoming,College/University,0
2293,81014,Raul Duarte,1969,12,5,160,Draft,1610612745,San Diego,Rockets,SDR,South Dakota State,College/University,0
2294,80923,Joe Callahan,1969,12,6,161,Draft,1610612744,San Francisco,Warriors,SFW,San Francisco State,College/University,0
2295,80950,Mike Davis,1969,12,7,162,Draft,1610612758,Cincinnati,Royals,CIN,Colorado State,College/University,0
2296,80904,Rod Forbes,1969,12,8,163,Draft,1610612738,Boston,Celtics,BOS,Boston State,College/University,0
2297,80973,Dave Jones,1969,12,9,164,Draft,1610612737,Atlanta,Hawks,ATL,La Verne,College/University,0
2298,80917,Bill O'Rourke,1969,12,10,165,Draft,1610612752,New York,Knicks,NYK,St. John Fisher,College/University,0
2299,80940,Jack Gillespie,1969,12,11,166,Draft,1610612747,Los Angeles,Lakers,LAL,Montana State,College/University,0
2300,78302,Roland Taylor,1969,12,12,167,Draft,1610612755,Philadelphia,76ers,PHL,La Salle,College/University,1
2301,80995,Bob Washington,1969,12,13,168,Draft,1610612764,Baltimore,Bullets,BLT,Tulsa,College/University,0
2302,81070,Andy White,1969,13,1,169,Draft,1610612756,Phoenix,Suns,PHX,Texas-El Paso,College/University,0
2303,81045,Lee Osgood,1969,13,2,170,Draft,1610612749,Milwaukee,Bucks,MIL,Northeastern,College/University,0
2304,81026,Bob Burrow,1969,13,3,171,Draft,1610612760,Seattle,SuperSonics,SEA,Seattle Pacific,College/University,0
2305,81004,Rick Kirkland,1969,13,4,172,Draft,1610612741,Chicago,Bulls,CHI,Norfolk State,College/University,0
2306,81019,Joe McBride,1969,13,5,173,Draft,1610612745,San Diego,Rockets,SDR,Augusta State,College/University,0
2307,80952,Ted Johnson,1969,13,6,174,Draft,1610612758,Cincinnati,Royals,CIN,Baldwin Wallace,College/University,0
2308,80903,Billy Evans,1969,13,7,175,Draft,1610612738,Boston,Celtics,BOS,Boston College,College/University,0
2309,80964,Dick Barton,1969,13,8,176,Draft,1610612737,Atlanta,Hawks,ATL,California-Riverside,College/University,0
2310,80922,James Wyatt,1969,13,9,177,Draft,1610612752,New York,Knicks,NYK,Northwestern State,College/University,0
2311,80939,Mallory Chestnutt,1969,13,10,178,Draft,1610612747,Los Angeles,Lakers,LAL,Tuskegee,College/University,0
2312,80994,Bill Thompson,1969,13,11,179,Draft,1610612764,Baltimore,Bullets,BLT,Shepherd,College/University,0
2313,81068,Marv Schmitt,1969,14,1,180,Draft,1610612756,Phoenix,Suns,PHX,Western New Mexico,College/University,0
2314,81050,Laymon Stewart,1969,14,2,181,Draft,1610612749,Milwaukee,Bucks,MIL,Lakeland,College/University,0
2315,81027,Jerry Conley,1969,14,3,182,Draft,1610612760,Seattle,SuperSonics,SEA,Morehead State,College/University,0
2316,80998,Bill Boight,1969,14,4,183,Draft,1610612741,Chicago,Bulls,CHI,Southern Methodist,College/University,0
2317,81016,Mike Heckman,1969,14,5,184,Draft,1610612745,San Diego,Rockets,SDR,California-Irvine,College/University,0
2318,80969,Mike Dahl,1969,14,6,185,Draft,1610612737,Atlanta,Hawks,ATL,Oglethorpe,College/University,0
2319,80919,Rich Travis,1969,14,7,186,Draft,1610612752,New York,Knicks,NYK,Oklahoma City,College/University,0
2320,76336,Mack Calvin,1969,14,8,187,Draft,1610612747,Los Angeles,Lakers,LAL,Southern California,College/University,1
2321,80988,Perry Johnson,1969,14,9,188,Draft,1610612764,Baltimore,Bullets,BLT,Robert Morris,College/University,0
2322,81055,Bob Beamon,1969,15,1,189,Draft,1610612756,Phoenix,Suns,PHX,Texas-El Paso,College/University,0
2323,81053,Stan Wiodarszek,1969,15,2,190,Draft,1610612749,Milwaukee,Bucks,MIL,La Salle,College/University,0
2324,81035,Ernie Powell,1969,15,3,191,Draft,1610612760,Seattle,SuperSonics,SEA,Southern California,College/University,0
2325,81020,Jerry Nickens,1969,15,4,192,Draft,1610612745,San Diego,Rockets,SDR,Tougaloo,College/University,0
2326,80967,Norm Carmichael,1969,15,5,193,Draft,1610612737,Atlanta,Hawks,ATL,Virginia,College/University,0
2327,80986,Jodie Harrison,1969,15,6,194,Draft,1610612764,Baltimore,Bullets,BLT,Illinois,College/University,0
2328,81059,Wayne Huckel,1969,16,1,195,Draft,1610612756,Phoenix,Suns,PHX,Davidson,College/University,0
2329,81052,Bill Voigt,1969,16,2,196,Draft,1610612749,Milwaukee,Bucks,MIL,Southern Methodist,College/University,0
2330,81029,Danny Cornett,1969,16,3,197,Draft,1610612760,Seattle,SuperSonics,SEA,Morehead State,College/University,0
2331,81015,Dick Groves,1969,16,4,198,Draft,1610612745,San Diego,Rockets,SDR,San Jose State,College/University,0
2332,80968,Buddy Cornelius,1969,16,5,199,Draft,1610612737,Atlanta,Hawks,ATL,Jacksonville State,College/University,0
2333,80985,Phil Harris,1969,16,6,200,Draft,1610612764,Baltimore,Bullets,BLT,Texas A&M,College/University,0
2334,81057,Howie Dickerman,1969,17,1,201,Draft,1610612756,Phoenix,Suns,PHX,Central Connecticut State,College/University,0
2335,81046,Lynn Phillips,1969,17,2,202,Draft,1610612749,Milwaukee,Bucks,MIL,Southern Methodist,College/University,0
2336,81032,Steve Honeycutt,1969,17,3,203,Draft,1610612760,Seattle,SuperSonics,SEA,Kansas State,College/University,0
2337,81018,Steve Howell,1969,17,4,204,Draft,1610612745,San Diego,Rockets,SDR,Ohio State,College/University,0
2338,80979,John Tolmie,1969,17,5,205,Draft,1610612737,Atlanta,Hawks,ATL,Navy,College/University,0
2339,80984,Tom Haggart,1969,17,6,206,Draft,1610612764,Baltimore,Bullets,BLT,Brandeis,College/University,0
2340,81065,Al Nuness,1969,18,1,207,Draft,1610612756,Phoenix,Suns,PHX,Minnesota,College/University,0
2341,81041,Ken Hall,1969,18,2,208,Draft,1610612749,Milwaukee,Bucks,MIL,Westminster (PA),College/University,0
2342,81021,Joe Pridgen,1969,18,3,209,Draft,1610612745,San Diego,Rockets,SDR,North Carolina Central,College/University,0
2343,80976,Cliff Parsons,1969,18,4,210,Draft,1610612737,Atlanta,Hawks,ATL,Air Force,College/University,0
2344,80981,Chip Case,1969,18,5,211,Draft,1610612764,Baltimore,Bullets,BLT,Virginia,College/University,0
2345,81056,Solomon Davis,1969,19,1,212,Draft,1610612756,Phoenix,Suns,PHX,Kentucky State,College/University,0
2346,81022,Blaine Royer,1969,19,2,213,Draft,1610612745,San Diego,Rockets,SDR,Illinois State,College/University,0
2347,77766,Grady O'Malley,1969,19,3,214,Draft,1610612737,Atlanta,Hawks,ATL,Manhattan,College/University,1
2348,76984,Brian Heaney,1969,19,4,215,Draft,1610612764,Baltimore,Bullets,BLT,Acadia (CAN),College/University,1
2349,81066,Jim Plump,1969,20,1,216,Draft,1610612756,Phoenix,Suns,PHX,Northern Arizona,College/University,0
2350,80977,Carl Rodwell,1969,20,2,217,Draft,1610612737,Atlanta,Hawks,ATL,California-Riverside,College/University,0
2351,80991,Stan McKain,1969,20,3,218,Draft,1610612764,Baltimore,Bullets,BLT,Southern University,College/University,0
2352,600005,Bob Lanier,1970,1,1,1,Draft,1610612765,Detroit,Pistons,DET,St. Bonaventure,College/University,1
2353,78350,Rudy Tomjanovich,1970,1,2,2,Draft,1610612745,San Diego,Rockets,SDR,Michigan,College/University,1
2354,77459,Pete Maravich,1970,1,3,3,Draft,1610612737,Atlanta,Hawks,ATL,Louisiana State,College/University,1
2355,76462,Dave Cowens,1970,1,4,4,Draft,1610612738,Boston,Celtics,BOS,Florida State,College/University,1
2356,77326,Sam Lacey,1970,1,5,5,Draft,1610612758,Cincinnati,Royals,CIN,New Mexico State,College/University,1
2357,76055,Jim Ard,1970,1,6,6,Draft,1610612760,Seattle,SuperSonics,SEA,Cincinnati,College/University,1
2358,77152,John Johnson,1970,1,7,7,Draft,1610612739,Cleveland,Cavaliers,CLE,Iowa,College/University,1
2359,77844,Geoff Petrie,1970,1,8,8,Draft,1610612757,Portland,Trail Blazers,POR,Princeton,College/University,1
2360,77147,George Johnson,1970,1,9,9,Draft,1610612764,Baltimore,Bullets,BLT,Stephen F. Austin,College/University,1
2361,77066,Greg Howard,1970,1,10,10,Draft,1610612756,Phoenix,Suns,PHX,New Mexico,College/University,1
2362,76419,Jimmy Collins,1970,1,11,11,Draft,1610612741,Chicago,Bulls,CHI,New Mexico State,College/University,1
2363,77000,Al Henry,1970,1,12,12,Draft,1610612755,Philadelphia,76ers,PHL,Wisconsin,College/University,1
2364,77554,Jim McMillian,1970,1,13,13,Draft,1610612747,Los Angeles,Lakers,LAL,Columbia,College/University,1
2365,78397,John Vallely,1970,1,14,14,Draft,1610612737,Atlanta,Hawks,ATL,California-Los Angeles,College/University,1
2366,77080,John Hummer,1970,1,15,15,Draft,1610612746,Buffalo,Braves,BUF,Princeton,College/University,1
2367,76755,Gary Freeman,1970,1,16,16,Draft,1610612749,Milwaukee,Bucks,MIL,Oregon State,College/University,1
2368,77884,Mike Price,1970,1,17,17,Draft,1610612752,New York,Knicks,NYK,Illinois,College/University,1
2369,77669,Calvin Murphy,1970,2,1,18,Draft,1610612745,San Diego,Rockets,SDR,Niagara,College/University,1
2370,76054,Nate Archibald,1970,2,2,19,Draft,1610612758,Cincinnati,Royals,CIN,Texas-El Paso,College/University,1
2371,76735,Jake Ford,1970,2,3,20,Draft,1610612760,Seattle,SuperSonics,SEA,Maryland,College/University,1
2372,77641,Rex Morgan,1970,2,4,21,Draft,1610612738,Boston,Celtics,BOS,Jacksonville,College/University,1
2373,81117,Doug Cook,1970,2,5,22,Draft,1610612758,Cincinnati,Royals,CIN,Davidson,College/University,0
2374,76477,Pete Cross,1970,2,6,23,Draft,1610612760,Seattle,SuperSonics,SEA,San Francisco,College/University,1
2375,78460,Cornell Warner,1970,2,7,24,Draft,1610612746,Buffalo,Braves,BUF,Jackson State,College/University,1
2376,76817,Walt Gilmore,1970,2,8,25,Draft,1610612757,Portland,Trail Blazers,POR,Fort Valley State,College/University,1
2377,78220,Dave Sorenson,1970,2,9,26,Draft,1610612739,Cleveland,Cavaliers,CLE,Ohio State,College/University,1
2378,78298,Fred Taylor,1970,2,10,27,Draft,1610612756,Phoenix,Suns,PHX,Texas-Pan American,College/University,1
2379,78039,Paul Ruffner,1970,2,11,28,Draft,1610612741,Chicago,Bulls,CHI,Brigham Young,College/University,1
2380,81204,Joe DePre,1970,2,12,29,Draft,1610612756,Phoenix,Suns,PHX,St. John's (NY),College/University,0
2381,77257,Ernie Killum,1970,2,13,30,Draft,1610612747,Los Angeles,Lakers,LAL,Stetson,College/University,1
2382,81138,Dan Hester,1970,2,14,31,Draft,1610612737,Atlanta,Hawks,ATL,Louisiana State,College/University,0
2383,81101,Ken Warzynski,1970,2,15,32,Draft,1610612765,Detroit,Pistons,DET,DePaul,College/University,0
2384,78648,Bill Zopf,1970,2,16,33,Draft,1610612749,Milwaukee,Bucks,MIL,Duquesne,College/University,1
2385,81085,Howie Wright,1970,2,17,34,Draft,1610612752,New York,Knicks,NYK,Austin Peay,College/University,0
2386,77835,Curtis Perry,1970,3,1,35,Draft,1610612745,San Diego,Rockets,SDR,Missouri State,College/University,1
2387,81087,Earle Higgins,1970,3,2,36,Draft,1610612744,San Francisco,Warriors,SFW,Eastern Michigan,College/University,0
2388,81100,Bob St. Pierre,1970,3,3,37,Draft,1610612765,Detroit,Pistons,DET,Hanover,College/University,0
2389,78574,Willie Williams,1970,3,4,38,Draft,1610612738,Boston,Celtics,BOS,Florida State,College/University,1
2390,77091,Greg Hyder,1970,3,5,39,Draft,1610612758,Cincinnati,Royals,CIN,Eastern New Mexico,College/University,1
2391,76985,Garfield Heard,1970,3,6,40,Draft,1610612760,Seattle,SuperSonics,SEA,Oklahoma,College/University,1
2392,81224,Surry Oliver,1970,3,7,41,Draft,1610612739,Cleveland,Cavaliers,CLE,Stephen F. Austin,College/University,0
2393,81239,Bill Cain,1970,3,8,42,Draft,1610612757,Portland,Trail Blazers,POR,Iowa State,College/University,0
2394,80981,Chip Case,1970,3,9,43,Draft,1610612746,Buffalo,Braves,BUF,Virginia,College/University,0
2395,81207,Greg McDivitt,1970,3,10,44,Draft,1610612756,Phoenix,Suns,PHX,Ohio,College/University,0
2396,81162,Lou Herndon,1970,3,11,45,Draft,1610612741,Chicago,Bulls,CHI,Jackson State,College/University,0
2397,76078,Dennis Awtrey,1970,3,12,46,Draft,1610612755,Philadelphia,76ers,PHL,Santa Clara,College/University,1
2398,81096,Jim Hayes,1970,3,13,47,Draft,1610612765,Detroit,Pistons,DET,Boston University,College/University,0
2399,81211,Vann Williford,1970,3,14,48,Draft,1610612756,Phoenix,Suns,PHX,North Carolina State,College/University,0
2400,81149,Seaburn Hill,1970,3,15,49,Draft,1610612764,Baltimore,Bullets,BLT,Arizona State,College/University,0
2401,78597,Marv Winkler,1970,3,16,50,Draft,1610612749,Milwaukee,Bucks,MIL,Louisiana-Lafayette,College/University,1
2402,81084,Al Williams,1970,3,17,51,Draft,1610612752,New York,Knicks,NYK,Drake,College/University,0
2403,81176,Jody Finney,1970,4,1,52,Draft,1610612745,San Diego,Rockets,SDR,Ohio State,College/University,0
2404,77748,Ralph Ogden,1970,4,2,53,Draft,1610612744,San Francisco,Warriors,SFW,Santa Clara,College/University,1
2405,78269,Bill Stricker,1970,4,3,54,Draft,1610612764,Baltimore,Bullets,BLT,Pacific,College/University,1
2406,81077,Jon McKinney,1970,4,4,55,Draft,1610612738,Boston,Celtics,BOS,Norfolk State,College/University,0
2407,81119,Wade Fuller,1970,4,5,56,Draft,1610612758,Cincinnati,Royals,CIN,Loyola-Chicago,College/University,0
2408,81160,John Davis,1970,4,6,57,Draft,1610612741,Chicago,Bulls,CHI,Alabama State,College/University,0
2409,81215,Erwin Polnick,1970,4,7,58,Draft,1610612746,Buffalo,Braves,BUF,Stephen F. Austin,College/University,0
2410,81247,Jim Penix,1970,4,8,59,Draft,1610612757,Portland,Trail Blazers,POR,Bowling Green,College/University,0
2411,81230,Glen Vidnovic,1970,4,9,60,Draft,1610612739,Cleveland,Cavaliers,CLE,Iowa,College/University,0
2412,81206,Bob Lienhard,1970,4,10,61,Draft,1610612756,Phoenix,Suns,PHX,Georgia,College/University,0
2413,81168,Jim Wilson,1970,4,11,62,Draft,1610612741,Chicago,Bulls,CHI,Cheyney,College/University,0
2414,81129,Dan Crenshaw,1970,4,12,63,Draft,1610612755,Philadelphia,76ers,PHL,Alabama State,College/University,0
2415,77591,Larry Mikan,1970,4,13,64,Draft,1610612747,Los Angeles,Lakers,LAL,Minnesota,College/University,1
2416,81137,Fred Davis,1970,4,14,65,Draft,1610612737,Atlanta,Hawks,ATL,Howard Payne,College/University,0
2417,81150,Billy Jones,1970,4,15,66,Draft,1610612764,Baltimore,Bullets,BLT,Louisiana College,College/University,0
2418,81193,Virgle Fredricks,1970,4,16,67,Draft,1610612749,Milwaukee,Bucks,MIL,Drury,College/University,0
2419,81081,John Marren,1970,4,17,68,Draft,1610612752,New York,Knicks,NYK,Manhattan,College/University,0
2420,81177,James Gilbert,1970,5,1,69,Draft,1610612745,San Diego,Rockets,SDR,Adams State,College/University,0
2421,76731,Levi Fontaine,1970,5,2,70,Draft,1610612744,San Francisco,Warriors,SFW,Maryland,College/University,1
2422,81097,Bill Jankans,1970,5,3,71,Draft,1610612765,Detroit,Pistons,DET,Long Beach State,College/University,0
2423,81072,Tom Carter,1970,5,4,72,Draft,1610612738,Boston,Celtics,BOS,Paul Quinn,College/University,0
2424,81128,Uluss Thompson,1970,5,5,73,Draft,1610612758,Cincinnati,Royals,CIN,Wiley,College/University,0
2425,81187,Boyd Lynch,1970,5,6,74,Draft,1610612760,Seattle,SuperSonics,SEA,Eastern Kentucky,College/University,0
2426,81227,Wayne Sokolowski,1970,5,7,75,Draft,1610612739,Cleveland,Cavaliers,CLE,Ashland,College/University,0
2427,77288,Ron Knight,1970,5,8,76,Draft,1610612757,Portland,Trail Blazers,POR,Cal State-Los Angeles,College/University,1
2428,81214,Robert Moore,1970,5,9,77,Draft,1610612746,Buffalo,Braves,BUF,Central State (OH),College/University,0
2429,81201,John Canine,1970,5,10,78,Draft,1610612756,Phoenix,Suns,PHX,Ohio,College/University,0
2430,77149,George Johnson,1970,5,11,79,Draft,1610612741,Chicago,Bulls,CHI,Dillard,College/University,1
2431,81135,Perry Wallace,1970,5,12,80,Draft,1610612755,Philadelphia,76ers,PHL,Vanderbilt,College/University,0
2432,81105,John Fultz,1970,5,13,81,Draft,1610612747,Los Angeles,Lakers,LAL,Rhode Island,College/University,0
2433,77963,Bob Riley,1970,5,14,82,Draft,1610612737,Atlanta,Hawks,ATL,Mount St. Mary's,College/University,1
2434,78641,Gary Zeller,1970,5,15,83,Draft,1610612764,Baltimore,Bullets,BLT,Drake,College/University,1
2435,80957,Mike Grosso,1970,5,16,84,Draft,1610612749,Milwaukee,Bucks,MIL,Louisville,College/University,0
2436,81082,Jim Oxley,1970,5,17,85,Draft,1610612752,New York,Knicks,NYK,Army,College/University,0
2437,81179,Mike Kretzer,1970,6,1,86,Draft,1610612745,San Diego,Rockets,SDR,East Tennessee State,College/University,0
2438,76118,Vic Bartolome,1970,6,2,87,Draft,1610612744,San Francisco,Warriors,SFW,Oregon State,College/University,1
2439,81091,Seviro Brown,1970,6,3,88,Draft,1610612765,Detroit,Pistons,DET,DePaul,College/University,0
2440,81076,Rod McIntyre,1970,6,4,89,Draft,1610612738,Boston,Celtics,BOS,Jacksonville,College/University,0
2441,81116,Charles Bishop,1970,6,5,90,Draft,1610612758,Cincinnati,Royals,CIN,Louisiana Tech,College/University,0
2442,81191,Samuel Robinson,1970,6,6,91,Draft,1610612760,Seattle,SuperSonics,SEA,Long Beach State,College/University,0
2443,81213,Doug Hess,1970,6,7,92,Draft,1610612746,Buffalo,Braves,BUF,Toledo,College/University,0
2444,81243,George Janky,1970,6,8,93,Draft,1610612757,Portland,Trail Blazers,POR,Dayton,College/University,0
2445,76440,Joe Cooke,1970,6,9,94,Draft,1610612739,Cleveland,Cavaliers,CLE,Indiana,College/University,1
2446,78321,Joe Thomas,1970,6,10,95,Draft,1610612756,Phoenix,Suns,PHX,Marquette,College/University,1
2447,81165,Lonnie Kluttz,1970,6,11,96,Draft,1610612741,Chicago,Bulls,CHI,North Carolina A&T,College/University,0
2448,81134,Jerry Venable,1970,6,12,97,Draft,1610612755,Philadelphia,76ers,PHL,Kansas State,College/University,0
2449,81106,Jerry Kroll,1970,6,13,98,Draft,1610612747,Los Angeles,Lakers,LAL,Davidson,College/University,0
2450,81141,Dave Parker,1970,6,14,99,Draft,1610612737,Atlanta,Hawks,ATL,Windham,College/University,0
2451,81151,Marvin Polnick,1970,6,15,100,Draft,1610612764,Baltimore,Bullets,BLT,Stephen F. Austin,College/University,0
2452,81198,Willy Watson,1970,6,16,101,Draft,1610612749,Milwaukee,Bucks,MIL,Oklahoma City,College/University,0
2453,81083,Jim Signorile,1970,6,17,102,Draft,1610612752,New York,Knicks,NYK,New York University,College/University,0
2454,77817,Billy Paultz,1970,7,1,103,Draft,1610612745,San Diego,Rockets,SDR,St. John's (NY),College/University,1
