PLAYER_ID,PLAYER_NAME,SEASON,SEASON_NUM,AGE,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,GP,MIN,USG_PCT,PACE,POSS,FGA_PG,DRIVES,DRIVE_FGA,DRIVE_PASSES,DIST_MILES,AVG_SPEED,PULL_UP_FGA,PULL_UP_FG3A,TOUCHES,FRONT_CT_TOUCHES,AVG_SEC_PER_TOUCH,AVG_DRIB_PER_TOUCH,ELBOW_TOUCHES,POST_TOUCHES,PAINT_TOUCHES,TEAM,INJURED ON,RETURNED,DAYS MISSED,INJURED_TYPE
201565,Derrick Rose,15-16,15.5,27.0,75,190,66,31.8,0.266,97.9,4276,15.9,13.5,6.5,4.2,2.26,4.28,6.5, 0.7,75.7,25.4,4.73,4.23,0.5,0.2,1.2,Bulls,2015-11-18,2015-11-24,6,Sore_ankle
202682,Derrick Williams,15-16,15.5,25.0,80,240,80,17.9,0.23,96.31,2878,7.1,1.7,0.8,0.3,1.21,4.08,1.5, 0.3,31.5,22.0,2.48,1.33,1.8,1.2,2.3,,,,,
1626164,Devin Booker,15-16,15.5,19.0,78,206,76,27.7,0.228,99.76,4379,11.4,4.7,2.1,1.4,1.97,4.26,3.9, 1.3,43.4,29.6,3.52,2.81,1.2,0.7,1.2,,,,,
2734,Devin Harris,15-16,15.5,33.0,75,185,64,20.0,0.168,100.05,2658,5.8,4.2,1.3,1.7,1.38,4.16,1.1, 0.3,32.4,20.6,2.53,2.07,0.9,0.0,0.7,,,,,
203906,Devyn Marble,15-16,15.5,23.0,78,200,28,8.9,0.153,101.21,521,2.5,1.1,0.6,0.3,0.68,4.62,0.5, 0.0,9.5,6.6,2.08,1.29,0.3,0.0,0.3,,,,,
203473,Dewayne Dedmon,15-16,15.5,26.0,84,245,58,12.2,0.151,97.62,1424,3.1,0.1,0.1,0.0,0.85,4.2,0.1, None,15.4,8.1,1.51,0.38,1.2,0.5,3.4,,,,,
203079,Dion Waiters,15-16,15.5,24.0,76,220,78,27.6,0.173,99.02,4446,9.1,6.3,2.3,2.3,1.82,3.97,3.0, 0.7,29.9,21.7,3.38,2.74,0.4,0.4,0.6,,,,,
1717,Dirk Nowitzki,15-16,15.5,38.0,84,245,75,31.5,0.249,96.66,4786,14.8,0.5,0.2,0.1,1.95,3.74,3.9, 0.1,56.0,37.8,1.59,0.42,2.7,7.7,1.9,,,,,
202388,Donald Sloan,15-16,15.5,28.0,75,205,61,21.6,0.163,96.92,2658,5.7,7.4,1.7,3.7,1.6,4.44,1.4, 0.4,53.3,18.5,5.07,5.02,0.7,0.1,0.7,,,,,
202700,Donatas Motiejunas,15-16,15.5,25.0,84,222,37,14.8,0.214,100.22,1141,5.5,0.7,0.4,0.1,1.1,4.49,0.2, 0.0,27.9,16.9,1.43,0.54,1.9,2.1,3.0,,,,,
203926,Doug McDermott,15-16,15.5,24.0,80,225,81,23.0,0.166,98.78,3852,8.0,1.6,1.1,0.1,1.74,4.54,1.7, 0.2,24.1,19.8,1.47,0.63,0.5,0.4,1.0,Bulls,2015-12-28,2015-12-30,2,Sore_knee
203110,Draymond Green,15-16,15.5,26.0,79,230,81,34.7,0.184,102.13,5974,10.1,4.0,1.7,1.1,2.26,3.92,0.5, 0.1,81.8,44.8,2.14,1.22,2.2,5.6,4.1,,,,,
2400,Drew Gooden,15-16,15.5,34.0,82,250,30,10.2,0.169,101.76,645,3.4,0.6,0.3,0.2,0.73,4.29,0.4, 0.0,18.2,9.8,1.55,0.4,0.6,0.5,1.4,,,,,
1626251,Duje Dukan,15-16,15.5,24.0,81,220,1,24.2,0.154,103.0,52,10.0,0.0,0.0,0.0,1.89,4.71,3.0, 1.0,33.0,23.0,1.91,0.67,0.0,0.0,2.0,,,,,
2730,Dwight Howard,15-16,15.5,30.0,83,265,71,32.1,0.184,98.27,4655,8.5,0.2,0.1,0.1,2.07,3.87,0.0, 0.0,51.8,27.6,1.75,0.53,2.8,5.7,11.3,Rockets,2016-01-21,2016-01-27,6,Sprained_ankle
203939,Dwight Powell,15-16,15.5,24.0,83,240,69,14.4,0.175,99.18,2032,4.3,0.7,0.3,0.2,1.08,4.51,0.1, 0.0,26.8,13.3,1.37,0.31,1.7,0.1,3.6,,,,,
2548,Dwyane Wade,15-16,15.5,34.0,76,220,74,30.5,0.31,95.25,4486,16.0,12.8,5.5,3.9,2.06,4.06,6.5, 0.4,58.8,39.6,4.1,3.46,2.9,2.9,2.8,,,,,
202734,E'Twaun Moore,15-16,15.5,27.0,76,191,59,21.4,0.157,97.97,2572,6.6,4.2,2.1,1.3,1.58,4.42,2.0, 0.3,33.5,17.9,3.81,3.5,0.4,0.2,0.8,,,,,
202334,Ed Davis,15-16,15.5,27.0,82,240,81,20.8,0.125,97.2,3404,4.2,0.3,0.2,0.1,1.45,4.2,0.0, None,32.3,14.5,1.62,0.43,3.8,0.5,5.9,,,,,
204002,Edy Tavares,15-16,15.5,24.0,87,260,11,6.6,0.167,102.08,153,1.7,0.0,0.0,0.0,0.46,4.21,0.0, None,9.2,5.6,1.25,0.19,1.0,0.4,2.6,,,,,
203901,Elfrid Payton,15-16,15.5,22.0,76,185,73,29.4,0.198,97.85,4368,10.0,10.6,4.3,3.5,2.26,4.6,2.2, 0.2,73.6,27.7,4.87,4.74,0.8,0.0,1.5,,,,,
202407,Elijah Millsap,15-16,15.5,28.0,78,225,20,8.6,0.141,97.65,349,2.0,2.1,0.7,0.7,0.63,4.35,0.2, 0.1,11.8,8.7,2.56,1.7,0.3,0.0,0.6,,,,,
202343,Elliot Williams,15-16,15.5,27.0,77,190,5,9.0,0.138,91.98,87,2.0,0.6,0.2,0.2,0.67,4.52,1.0, 0.2,19.2,7.0,5.1,5.06,0.2,0.0,0.2,,,,,
1882,Elton Brand,15-16,15.5,37.0,81,254,17,13.2,0.168,101.79,474,4.2,0.5,0.2,0.1,0.89,4.04,0.4, 0.0,25.5,15.6,1.51,0.51,3.8,0.9,2.1,,,,,
1626144,Emmanuel Mudiay,15-16,15.5,20.0,77,200,68,30.4,0.25,98.31,4242,13.3,11.6,4.2,4.3,2.24,4.43,5.5, 1.3,73.7,27.4,4.89,4.61,0.8,0.7,0.9,,,,,
202683,Enes Freedom,15-16,15.5,24.0,83,245,82,21.0,0.229,97.68,3499,8.8,0.4,0.2,0.1,1.51,4.32,0.3, 0.0,43.5,18.9,1.57,0.34,2.2,3.3,7.0,,,,,
202339,Eric Bledsoe,15-16,15.5,26.0,73,190,31,34.2,0.27,100.74,2217,15.9,17.4,5.3,7.1,2.44,4.29,6.8, 2.2,86.9,34.0,4.49,4.04,1.0,0.3,1.5,Suns,2015-11-23,2015-11-25,2,Sore_knee
201569,Eric Gordon,15-16,15.5,27.0,76,215,45,32.9,0.203,98.49,3039,12.3,6.0,2.9,1.7,2.3,4.2,2.8, 1.2,43.7,34.5,2.5,1.68,1.2,0.2,0.5,,,,,
203961,Eric Moreland,15-16,15.5,24.0,82,238,8,5.9,0.096,104.91,104,0.8,0.3,0.0,0.3,0.48,4.72,0.0, None,8.0,3.4,1.92,0.57,0.3,0.0,1.1,,,,,
203475,Erick Green,15-16,15.5,25.0,76,185,9,4.7,0.138,95.7,84,1.4,0.7,0.4,0.1,0.34,4.42,0.6, 0.0,10.6,4.3,4.44,4.21,0.0,0.0,0.1,,,,,
101141,Ersan Ilyasova,15-16,15.5,29.0,82,235,74,25.4,0.18,97.69,3835,8.9,1.4,0.9,0.2,1.77,4.18,1.4, 0.6,42.5,22.5,1.44,0.51,1.1,0.7,3.7,,,,,
203095,Evan Fournier,15-16,15.5,23.0,79,205,79,32.5,0.2,96.86,5168,11.8,7.8,3.3,2.4,2.42,4.49,2.5, 1.1,48.2,38.5,2.49,1.69,0.8,0.2,1.0,,,,,
202323,Evan Turner,15-16,15.5,27.0,79,220,81,28.0,0.184,100.67,4763,9.3,6.4,3.2,1.6,1.9,4.08,4.1, 0.1,54.6,27.0,4.0,3.3,0.7,1.3,1.3,,,,,
203105,Festus Ezeli,15-16,15.5,26.0,83,265,46,16.7,0.177,101.65,1626,5.0,0.1,0.0,0.1,1.22,4.37,0.1, None,25.5,14.5,1.44,0.28,1.5,2.3,6.7,,,,,
1626163,Frank Kaminsky,15-16,15.5,23.0,84,240,81,21.1,0.166,97.74,3483,6.5,2.8,1.4,0.8,1.57,4.49,0.5, 0.0,42.8,20.6,1.45,0.45,1.5,1.2,2.0,,,,,
202066,Garrett Temple,15-16,15.5,30.0,78,195,80,24.4,0.14,100.12,4052,6.3,2.2,0.6,0.9,1.8,4.42,1.1, 0.3,30.8,20.0,2.37,1.85,0.4,0.1,0.8,,,,,
203914,Gary Harris,15-16,15.5,21.0,76,210,76,32.1,0.16,97.57,4953,10.1,5.0,2.0,1.7,2.27,4.25,1.9, 0.4,33.6,26.9,2.25,1.62,0.8,0.0,1.7,,,,,
202390,Gary Neal,15-16,15.5,31.0,76,210,40,20.2,0.204,100.17,1687,8.1,3.4,2.1,0.6,1.42,4.23,4.0, 0.7,28.8,21.0,2.5,1.63,0.4,0.1,0.3,,,,,
201588,George Hill,15-16,15.5,30.0,75,188,74,34.1,0.157,97.47,5126,10.0,5.1,1.9,2.0,2.39,4.21,3.3, 1.1,71.5,26.9,4.61,4.24,0.6,0.4,1.3,,,,,
101123,Gerald Green,15-16,15.5,30.0,79,205,69,22.6,0.192,95.15,3095,8.5,2.4,1.3,0.5,1.59,4.24,2.7, 0.7,24.9,18.4,2.02,1.1,0.6,0.4,0.7,,,,,
201945,Gerald Henderson,15-16,15.5,28.0,77,215,72,19.9,0.201,97.71,2907,7.3,2.2,1.1,0.5,1.43,4.35,3.2, 0.2,24.9,19.6,2.58,1.71,0.6,0.8,0.7,,,,,
203507,Giannis Antetokounmpo,15-16,15.5,21.0,83,222,80,35.3,0.221,95.64,5628,12.7,8.8,3.4,3.2,2.44,4.15,2.1, 0.3,68.8,36.2,3.4,2.35,2.5,2.3,4.0,,,,,
203922,Glenn Robinson III,15-16,15.5,22.0,79,222,45,11.3,0.157,97.85,1036,3.4,1.2,0.5,0.5,0.86,4.54,0.7, 0.0,14.7,11.0,2.24,1.23,0.5,0.0,1.0,,,,,
201609,Goran Dragic,15-16,15.5,30.0,75,190,72,32.8,0.211,95.85,4733,12.2,14.5,4.2,6.6,2.42,4.44,4.1, 0.9,82.3,32.8,4.91,5.07,1.1,0.1,1.5,,,,,
202330,Gordon Hayward,15-16,15.5,26.0,80,226,80,36.2,0.25,92.88,5600,15.0,11.6,4.3,3.8,2.56,4.26,5.1, 1.4,67.5,51.1,3.33,2.51,1.8,0.6,1.3,,,,,
203476,Gorgui Dieng,15-16,15.5,26.0,83,241,82,27.1,0.165,96.69,4475,7.1,0.8,0.4,0.2,1.81,4.02,0.8, 0.0,39.2,22.9,1.73,0.42,5.3,2.3,6.0,,,,,
202328,Greg Monroe,15-16,15.5,26.0,83,265,79,29.3,0.231,95.73,4616,11.9,1.6,1.1,0.2,1.92,3.94,0.2, 0.0,45.2,31.1,2.04,0.57,6.3,8.3,7.9,,,,,
202962,Greg Smith,15-16,15.5,25.0,82,250,18,10.7,0.104,98.41,394,1.8,0.2,0.1,0.1,0.7,3.96,0.0, None,12.3,7.2,1.57,0.34,1.6,0.2,2.4,,,,,
202349,Greivis Vasquez,15-16,15.5,29.0,78,217,23,20.0,0.184,94.24,900,6.0,6.0,1.9,2.9,1.45,4.38,2.1, 1.0,47.8,20.4,4.59,4.04,0.5,0.0,0.3,,,,,
203084,Harrison Barnes,15-16,15.5,24.0,80,225,66,30.9,0.156,100.93,4299,9.6,1.7,0.9,0.4,2.28,4.44,2.0, 0.1,42.4,27.9,1.96,0.98,2.0,2.6,2.7,Warriors,2015-11-28,2016-01-02,35,Sprained_ankle
202355,Hassan Whiteside,15-16,15.5,27.0,84,265,73,29.1,0.201,93.99,4164,9.3,0.3,0.1,0.1,1.9,3.92,0.3, None,34.8,19.8,1.66,0.39,3.0,3.9,10.2,Heat,2016-01-04,2016-01-06,2,Sore_knee
203156,Henry Sims,15-16,15.5,26.0,82,248,14,18.8,0.168,99.52,541,5.5,0.1,0.1,0.0,1.34,4.28,0.3, None,22.7,12.5,1.44,0.36,2.7,1.8,4.4,,,,,
203138,Hollis Thompson,15-16,15.5,25.0,80,206,77,28.0,0.157,100.12,4506,8.8,3.8,1.4,1.3,2.03,4.37,1.2, 0.2,32.5,25.8,1.69,0.91,0.5,0.1,1.2,,,,,
203546,Ian Clark,15-16,15.5,25.0,75,175,66,8.8,0.193,99.62,1205,3.1,1.7,0.9,0.3,0.66,4.5,0.9, 0.4,17.7,10.6,3.36,2.9,0.2,0.0,0.4,,,,,
101133,Ian Mahinmi,15-16,15.5,29.0,83,250,71,25.6,0.157,98.76,3725,6.3,0.8,0.3,0.2,1.74,4.09,0.0, None,41.2,25.4,1.46,0.39,4.8,1.6,6.5,Pacers,2016-03-17,2016-03-19,2,Sore_lower_back
101133,Ian Mahinmi,15-16,15.5,29.0,83,250,71,25.6,0.157,98.76,3725,6.3,0.8,0.3,0.2,1.74,4.09,0.0, None,41.2,25.4,1.46,0.39,4.8,1.6,6.5,Pacers,2016-01-30,2016-02-06,7,Sore_lower_back
101133,Ian Mahinmi,15-16,15.5,29.0,83,250,71,25.6,0.157,98.76,3725,6.3,0.8,0.3,0.2,1.74,4.09,0.0, None,41.2,25.4,1.46,0.39,4.8,1.6,6.5,Pacers,2015-11-03,2015-11-06,3,Sore_lower_back
101133,Ian Mahinmi,15-16,15.5,29.0,83,250,71,25.6,0.157,98.76,3725,6.3,0.8,0.3,0.2,1.74,4.09,0.0, None,41.2,25.4,1.46,0.39,4.8,1.6,6.5,Pacers,2016-01-22,2016-01-26,4,Sprained_ankle
202697,Iman Shumpert,15-16,15.5,26.0,77,220,54,24.4,0.13,95.72,2614,5.6,2.5,1.1,0.7,1.7,4.21,1.7, 0.4,27.9,18.6,2.52,1.91,0.5,0.0,0.7,,,,,
203477,Isaiah Canaan,15-16,15.5,25.0,72,201,77,25.5,0.191,99.13,4067,9.4,4.1,1.7,1.4,1.77,4.17,3.2, 2.3,46.9,30.3,3.15,2.87,0.2,0.1,0.3,,,,,
202738,Isaiah Thomas,15-16,15.5,27.0,69,185,82,32.2,0.289,100.7,5558,16.9,16.5,6.2,5.9,2.27,4.24,5.6, 2.8,84.6,33.7,4.63,4.48,1.0,0.1,0.8,,,,,
202397,Ish Smith,15-16,15.5,27.0,72,175,77,29.1,0.235,99.41,4633,12.6,15.4,5.1,6.8,2.24,4.64,5.0, 1.1,82.1,31.5,4.56,4.72,0.4,0.1,0.6,76ers,2016-02-06,2016-02-08,2,Sprained_ankle
200826,J.J. Barea,15-16,15.5,32.0,72,185,74,22.5,0.229,97.6,3387,9.6,9.1,4.2,2.9,1.61,4.32,3.8, 2.0,56.0,23.1,5.06,5.1,0.4,0.1,0.4,Mavericks,2015-11-28,2015-12-09,11,Sprained_ankle
201581,JJ Hickson,15-16,15.5,27.0,81,242,35,12.5,0.22,100.33,916,4.4,0.6,0.4,0.1,0.85,4.11,0.4, 0.0,22.9,13.6,1.72,0.51,1.9,1.5,3.7,,,,,
1626266,JJ O'Brien,15-16,15.5,24.0,79,220,2,3.1,0.071,111.06,14,0.5,0.5,0.5,0.0,0.2,3.82,0.0, None,2.0,1.0,1.71,1.5,0.0,0.0,0.0,,,,,
200755,JJ Redick,15-16,15.5,32.0,76,190,75,28.0,0.22,97.91,4285,11.7,2.8,1.1,1.0,2.09,4.49,4.2, 1.2,34.8,29.5,1.84,1.16,0.6,0.0,0.3,Clippers,2015-12-03,2015-12-07,4,Sprained_ankle
2747,JR Smith,15-16,15.5,30.0,78,225,77,30.7,0.177,94.55,4654,11.0,2.7,1.5,0.6,2.08,4.07,3.6, 1.3,37.0,26.9,2.27,1.46,0.4,0.1,0.7,,,,,
203960,JaKarr Sampson,15-16,15.5,23.0,81,214,73,15.9,0.165,99.54,2375,4.3,3.2,1.3,1.0,1.17,4.42,0.4, 0.1,18.1,13.7,2.22,1.46,0.5,0.1,1.3,,,,,
203210,JaMychal Green,15-16,15.5,26.0,81,227,78,18.5,0.188,98.0,2950,6.3,0.6,0.3,0.2,1.31,4.26,0.3, 0.0,31.1,18.3,1.53,0.47,2.5,1.9,4.1,,,,,
201580,JaVale McGee,15-16,15.5,28.0,84,270,34,10.9,0.206,97.09,744,3.9,0.4,0.4,0.0,0.75,4.14,0.1, 0.0,15.4,8.6,1.35,0.36,1.8,0.4,4.2,,,,,
203953,Jabari Parker,15-16,15.5,21.0,80,250,76,31.7,0.206,95.81,4801,11.8,4.4,2.2,1.3,2.35,4.45,2.3, 0.1,51.9,28.0,1.87,0.91,2.8,1.5,4.2,,,,,
203109,Jae Crowder,15-16,15.5,25.0,78,235,73,31.6,0.181,100.43,4823,11.1,2.4,1.2,0.5,2.19,4.17,2.1, 0.7,48.7,32.5,1.67,0.75,0.9,0.6,1.9,Celtics,2016-03-15,2016-03-31,16,Sprained_ankle
1626143,Jahlil Okafor,15-16,15.5,20.0,83,275,53,30.0,0.272,97.08,3223,14.7,3.4,2.1,0.5,2.05,4.11,2.8, 0.0,50.0,36.8,2.73,1.31,5.3,10.0,6.2,,,,,
2037,Jamal Crawford,15-16,15.5,36.0,77,195,79,26.9,0.239,98.45,4401,11.9,5.0,3.0,0.7,1.77,3.97,6.4, 1.8,41.1,26.5,3.58,3.09,1.1,0.1,0.4,,,,,
2749,Jameer Nelson,15-16,15.5,34.0,72,190,39,26.6,0.163,95.59,2069,7.9,9.2,2.0,4.5,1.77,4.02,3.9, 1.7,61.0,23.1,5.2,5.34,0.5,0.0,0.5,,,,,
202341,James Anderson,15-16,15.5,27.0,78,213,51,14.1,0.134,103.03,1544,3.5,2.8,0.9,1.1,1.06,4.43,0.6, 0.3,15.5,10.9,2.66,2.13,0.2,0.1,0.5,,,,,
203516,James Ennis III,15-16,15.5,25.0,79,210,22,14.9,0.196,96.73,659,5.1,1.9,0.7,0.5,1.08,4.34,0.9, 0.6,17.4,12.5,2.05,1.35,0.3,0.1,1.4,,,,,
201935,James Harden,15-16,15.5,26.0,77,220,82,38.1,0.319,98.74,6437,19.7,14.5,5.2,4.6,2.44,3.85,8.9, 4.6,84.1,38.0,4.71,3.98,1.9,1.9,1.4,,,,,
201949,James Johnson,15-16,15.5,29.0,81,250,57,16.2,0.157,94.24,1823,4.2,3.1,1.4,0.8,1.12,4.18,0.4, 0.1,19.1,14.7,2.37,1.61,0.3,0.5,0.9,Raptors,2016-02-02,2016-02-19,17,Sprained_ankle
201949,James Johnson,15-16,15.5,29.0,81,250,57,16.2,0.157,94.24,1823,4.2,3.1,1.4,0.8,1.12,4.18,0.4, 0.1,19.1,14.7,2.37,1.61,0.3,0.5,0.9,Raptors,2015-12-22,2015-12-26,4,Sprained_ankle
2592,James Jones,15-16,15.5,35.0,80,218,48,9.7,0.156,96.48,938,3.0,0.5,0.2,0.2,0.68,4.23,0.5, 0.1,15.2,9.3,1.37,0.34,0.2,0.0,0.1,,,,,
203949,James Michael McAdoo,15-16,15.5,23.0,81,240,41,6.4,0.194,101.31,555,2.0,0.3,0.2,0.0,0.49,4.6,0.0, 0.0,12.8,7.4,1.51,0.38,1.4,0.4,2.2,,,,,
203923,James Young,15-16,15.5,20.0,78,215,29,6.9,0.092,100.99,417,1.2,0.4,0.1,0.0,0.49,4.26,0.1, 0.0,6.5,4.2,1.69,0.82,0.1,0.0,0.1,,,,,
203099,Jared Cunningham,15-16,15.5,25.0,76,195,44,9.3,0.166,96.9,827,2.4,1.2,0.4,0.4,0.68,4.38,0.4, 0.1,13.1,6.9,3.54,3.22,0.3,0.0,0.3,,,,,
201162,Jared Dudley,15-16,15.5,30.0,79,225,81,25.9,0.127,99.23,4329,6.0,2.1,0.2,0.9,1.87,4.35,0.6, 0.0,46.2,23.8,1.41,0.48,1.2,0.4,1.6,,,,,
203096,Jared Sullinger,15-16,15.5,24.0,81,260,81,23.6,0.216,99.25,3960,10.0,1.7,1.0,0.3,1.54,3.89,0.8, 0.1,45.6,29.9,1.75,0.61,2.6,3.0,4.7,,,,,
204067,Jarell Eddie,15-16,15.5,24.0,79,218,26,5.6,0.191,105.15,325,2.5,0.4,0.2,0.0,0.42,4.42,0.5, 0.3,7.8,5.5,1.84,1.06,0.1,0.0,0.1,,,,,
1626185,Jarell Martin,15-16,15.5,22.0,82,239,27,14.1,0.179,96.69,761,4.3,0.9,0.4,0.2,1.02,4.38,0.4, 0.0,21.5,12.5,1.9,0.55,1.3,1.0,2.6,,,,,
203950,Jarnell Stokes,15-16,15.5,22.0,81,263,7,2.7,0.133,98.15,38,0.7,0.1,0.1,0.0,0.19,4.21,0.0, None,3.6,2.3,2.15,0.72,1.0,0.1,0.4,,,,,
101127,Jarrett Jack,15-16,15.5,32.0,75,200,32,32.1,0.209,97.81,2089,11.2,10.5,3.5,3.9,2.24,4.19,5.4, 1.3,81.2,29.8,4.95,4.71,0.8,0.0,0.4,,,,,
201160,Jason Smith,15-16,15.5,30.0,84,240,76,15.5,0.218,98.86,2427,6.6,0.7,0.4,0.1,1.09,4.31,0.4, 0.0,28.0,16.4,1.48,0.38,1.4,0.4,1.4,,,,,
1891,Jason Terry,15-16,15.5,38.0,74,185,72,17.5,0.146,99.88,2641,5.2,2.3,0.9,0.9,1.26,4.33,0.9, 0.4,28.0,14.8,2.83,2.2,0.2,0.0,0.2,,,,,
201574,Jason Thompson,15-16,15.5,29.0,83,250,47,10.0,0.137,97.29,957,2.3,0.3,0.1,0.0,0.72,4.32,0.2, 0.0,18.5,10.4,1.52,0.43,1.3,1.4,1.4,,,,,
201965,Jeff Ayres,15-16,15.5,29.0,81,250,17,6.3,0.134,100.85,224,1.4,0.0,0.0,0.0,0.44,4.25,0.0, 0.0,10.2,4.2,1.62,0.2,0.8,0.2,1.2,,,,,
201145,Jeff Green,15-16,15.5,29.0,81,235,80,28.2,0.204,94.91,4458,10.3,4.3,2.6,0.7,1.87,3.99,2.2, 0.5,42.7,28.8,2.68,1.49,1.1,1.8,2.1,,,,,
201952,Jeff Teague,15-16,15.5,28.0,74,186,79,28.5,0.259,99.36,4674,12.5,15.1,5.4,6.1,1.9,4.01,4.3, 2.0,71.2,29.3,4.81,4.88,0.6,0.3,0.8,Hawks,2015-11-15,2015-11-21,6,Sore_ankle
203481,Jeff Withey,15-16,15.5,26.0,84,231,51,12.9,0.149,92.84,1282,3.2,0.2,0.1,0.0,0.91,4.23,0.0, 0.0,22.5,14.3,1.44,0.35,2.6,0.4,3.0,,,,,
203924,Jerami Grant,15-16,15.5,22.0,80,210,77,26.8,0.179,99.79,4278,7.8,4.8,2.1,1.2,1.98,4.43,0.4, 0.1,46.2,29.2,1.85,0.85,2.5,1.6,3.4,,,,,
202379,Jeremy Evans,15-16,15.5,28.0,81,200,30,8.4,0.109,103.67,537,1.6,0.1,0.0,0.1,0.62,4.48,0.1, 0.0,8.4,5.1,1.42,0.31,0.5,0.1,1.3,,,,,
203087,Jeremy Lamb,15-16,15.5,24.0,77,185,66,18.6,0.214,97.72,2497,7.7,3.3,1.8,0.7,1.36,4.42,2.2, 0.8,27.1,19.6,2.98,2.22,0.5,0.1,1.4,Hornets,2015-10-28,2015-10-30,2,Sprained_ankle
202391,Jeremy Lin,15-16,15.5,27.0,75,200,78,26.3,0.217,97.74,4165,9.3,9.4,3.3,3.2,1.88,4.31,3.1, 0.9,46.7,26.2,4.37,4.17,0.7,0.1,0.9,,,,,
1626170,Jerian Grant,15-16,15.5,23.0,76,195,76,16.6,0.185,96.59,2545,5.1,5.4,1.9,2.0,1.2,4.35,1.7, 0.6,38.8,18.7,4.24,4.2,0.5,0.1,0.6,,,,,
201573,Jerryd Bayless,15-16,15.5,27.0,75,200,52,28.9,0.164,94.9,2972,8.4,5.2,1.9,2.0,1.96,4.08,2.2, 0.8,49.8,25.6,3.96,3.32,0.4,0.0,0.4,,,,,
202690,Jimmer Fredette,15-16,15.5,27.0,74,195,6,2.9,0.225,103.88,38,0.8,1.0,0.3,0.5,0.21,4.45,0.2, 0.0,3.8,2.3,3.78,3.43,0.0,0.0,0.0,,,,,
202710,Jimmy Butler,15-16,15.5,26.0,79,220,67,36.9,0.242,96.53,4976,15.4,10.5,3.9,3.7,2.66,4.33,5.6, 1.0,68.0,45.5,3.85,2.93,1.5,2.8,4.1,,,,,
201149,Joakim Noah,15-16,15.5,31.0,83,232,29,21.9,0.137,98.01,1288,4.6,1.5,0.7,0.4,1.58,4.32,0.0, 0.0,53.0,28.9,1.92,0.76,3.0,0.7,6.3,Bulls,2015-11-09,2015-11-13,4,Sore_knee
201975,Jodie Meeks,15-16,15.5,28.0,76,210,3,14.5,0.232,93.82,88,6.7,1.3,0.3,0.7,1.08,4.56,2.3, 0.7,15.0,13.3,1.62,1.24,0.3,0.0,0.3,,,,,
203925,Joe Harris,15-16,15.5,24.0,78,219,5,3.0,0.128,106.47,35,0.8,0.2,0.0,0.2,0.22,4.38,0.2, 0.2,4.2,2.6,2.19,0.66,0.0,0.0,0.0,,,,,
204060,Joe Ingles,15-16,15.5,28.0,80,226,81,15.3,0.128,95.24,2474,3.6,2.1,0.4,1.2,1.07,4.18,0.8, 0.5,25.6,19.2,2.3,1.16,0.3,0.0,0.2,,,,,
2207,Joe Johnson,15-16,15.5,35.0,79,240,81,33.4,0.178,96.17,5413,10.6,5.8,2.4,2.0,2.31,4.17,3.8, 0.8,50.6,38.6,3.13,2.46,1.8,3.1,1.0,,,,,
1626202,Joe Young,15-16,15.5,24.0,74,180,41,9.4,0.233,100.0,800,4.1,3.1,0.8,1.2,0.72,4.59,1.9, 0.4,21.6,7.2,5.66,5.85,0.2,0.0,0.2,,,,,
201202,Joel Anthony,15-16,15.5,33.0,81,245,19,5.0,0.071,95.29,192,0.5,0.0,0.0,0.0,0.34,4.08,0.0, None,2.8,1.9,1.99,0.46,0.4,0.2,0.7,,,,,
203530,Joffrey Lauvergne,15-16,15.5,24.0,83,220,59,17.6,0.196,96.72,2091,6.4,0.9,0.5,0.2,1.23,4.18,0.2, 0.0,30.8,17.2,1.73,0.53,2.4,1.2,4.5,,,,,
203089,John Henson,15-16,15.5,25.0,83,229,57,16.8,0.188,96.0,1911,5.1,0.6,0.3,0.2,1.15,4.11,0.2, 0.0,22.9,16.4,1.55,0.36,4.0,1.6,6.9,Bucks,2016-01-28,2016-03-15,47,Sore_lower_back
203098,John Jenkins,15-16,15.5,25.0,76,215,43,11.2,0.167,103.13,1035,3.7,1.1,0.5,0.3,0.82,4.44,1.4, 0.4,14.9,10.7,2.93,2.24,0.4,0.0,0.5,,,,,
202322,John Wall,15-16,15.5,25.0,76,195,77,36.2,0.28,99.33,5763,17.5,12.5,3.5,5.3,2.41,4.0,8.8, 1.7,98.4,36.5,4.99,4.48,0.7,0.1,0.8,,,,,
203948,Johnny O'Bryant III,15-16,15.5,23.0,81,257,66,13.0,0.135,94.56,1682,3.2,0.7,0.2,0.3,0.94,4.37,0.2, 0.0,19.4,9.5,1.49,0.35,0.9,0.4,1.9,,,,,
202720,Jon Leuer,15-16,15.5,27.0,82,228,67,18.7,0.195,101.86,2661,7.0,2.2,1.2,0.5,1.38,4.44,0.8, 0.0,35.8,19.2,1.67,0.54,1.6,1.2,2.7,,,,,
201973,Jonas Jerebko,15-16,15.5,29.0,82,231,78,15.1,0.133,100.98,2454,3.7,1.0,0.5,0.3,1.1,4.39,0.3, 0.0,26.3,15.1,1.5,0.46,0.6,0.3,2.1,,,,,
202685,Jonas Valanciunas,15-16,15.5,24.0,84,255,60,25.9,0.204,94.28,3073,8.9,0.3,0.2,0.1,1.75,4.06,0.2, None,44.1,23.4,1.76,0.37,2.1,4.6,8.6,,,,,
